date,target_site,proxy_status,water_quality_proxy_station_code,water_quality_proxy_station_name,water_quality_proxy_province,water_quality_proxy_city,water_quality_proxy_basin,water_quality_proxy_river,water_quality_proxy_longitude,water_quality_proxy_latitude,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,toc,tp,tn,chlorophyll_a,algae_density,water_quality_class,station_status,secchi_depth_sd_m,secchi_formula,water_quality_source_file,weather_station_id,weather_station_name,weather_district,weather_city,weather_province,weather_longitude,weather_latitude,weather_altitude,weather_pressure,weather_air_temp,weather_humidity,weather_precipitation,weather_wind_speed,weather_wind_dir,water_weather_distance_km
2024-09-30,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,31.8575,6.0775,7.02475,1900.9475,135.15,1.9425,0.053275,,0.0524,1.32275,,,Ⅱ,,0.0483637562882555,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.6625,27.095833,81.958333,11.7,1.608333,93.15646,22.7724
2024-10-01,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,31.14,6.136,6.984,1243.038,288.646,1.7814,0.03324,,0.0524,1.4300000000000002,,,Ⅱ,,0.0284338310518801,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.966667,21.9125,70.041667,0.9,1.883333,343.319977,22.7724
2024-10-02,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,29.61,6.4025,7.077,911.5625,146.6725,1.3616666666666666,0.025,,0.0525666666666666,1.3083333333333331,,,Ⅱ,,0.0456716995386911,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.369565,20.617391,54.0,0.0,1.491304,342.811037,22.7724
2024-10-03,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,29.05333333333333,6.523333333333333,7.593666666666667,591.125,84.865,1.4106666666666667,0.025,,0.0411,1.4908333333333337,,,Ⅱ,,0.0669855655119898,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.126087,20.5,52.956522,0.0,1.265217,35.525517,22.7724
2024-10-04,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,28.546666666666667,6.675,7.655833333333334,811.3983333333332,206.73,1.407,0.025,,0.03445,1.4406666666666668,,,Ⅱ,,0.0359177237437887,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.091304,22.052174,63.73913,0.2,1.447826,53.574785,22.7724
2024-10-05,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,28.308333333333334,6.671666666666667,6.6000000000000005,879.0300000000001,133.01666666666668,1.6686666666666667,0.025,,0.0392666666666666,1.5385,,,Ⅱ,,0.0489054226774768,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.13913,21.443478,84.130435,5.5,1.004348,48.320202,22.7724
2024-10-06,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,27.611666666666668,6.9,8.1645,1198.53,282.8183333333333,1.9333333333333331,0.0263833333333333,,0.0340666666666666,1.5881666666666667,,,Ⅱ,,0.0288427036688086,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.695652,19.421739,93.478261,12.0,0.93913,19.108678,22.7724
2024-10-07,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,27.57166666666667,6.926666666666667,8.571666666666667,1261.035,390.97333333333336,1.7795999999999998,0.025,,0.0409666666666666,1.5983333333333334,,,Ⅱ,,0.0229926094852426,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.243478,18.33913,88.869565,4.5,1.026087,337.334657,22.7724
2024-10-08,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,27.421666666666667,7.025,8.927833333333334,1223.9416666666666,306.7866666666667,1.6245,0.025,,0.0647333333333333,1.5993333333333333,,,Ⅱ,,0.0272461863447002,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.333333,18.379167,69.5,0.0,1.095833,352.548319,22.7724
2024-10-09,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,27.366,7.036,9.0608,920.864,286.61800000000005,1.4814,0.025,,0.07016,1.5494,,,Ⅱ,,0.0285745129233196,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.486957,17.686957,74.478261,0.0,0.469565,,22.7724
2024-10-10,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,26.956666666666667,6.9433333333333325,9.323,636.0266666666666,111.46,1.4766666666666666,0.025,,0.0747666666666666,1.5523333333333331,,,Ⅱ,,0.0553487646259569,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.945833,19.295833,71.541667,0.0,0.529167,,22.7724
2024-10-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.65,8.21,8.975,1712.0,30.4,2.91,0.068,,0.072,1.766,,,Ⅱ,,0.1374294316779656,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.8125,18.770833,85.916667,1.8,0.870833,308.778995,22.7724
2024-10-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.53333333333333,8.053333333333333,8.038333333333334,1636.6,38.516666666666666,2.685,0.1511666666666666,,0.0686666666666666,1.7735,,,Ⅱ,,0.1164493778236768,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.991667,21.745833,80.041667,0.0,0.845833,337.534029,22.7724
2024-10-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.416666666666668,7.975,7.601666666666667,1652.1,37.98333333333333,2.705,0.1516666666666666,,0.0688333333333333,1.713666666666667,,,Ⅱ,,0.1175915477695666,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.975,17.304167,72.333333,0.0,1.570833,286.533684,22.7724
2024-10-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.85,8.028333333333334,7.983333333333333,1819.45,38.53333333333333,2.63,0.1555,,0.067,1.709,,,Ⅱ,,0.1164141183712362,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.0625,16.791667,61.583333,0.0,1.129167,40.240241,22.7724
2024-10-24,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.35,7.951666666666667,7.4316666666666675,1788.3666666666668,34.766666666666666,2.5083333333333333,0.169,,0.0646666666666666,1.7195,,,Ⅱ,,0.1251057069770488,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.404167,18.795833,65.583333,0.0,1.404167,52.46685,22.7724
2024-10-25,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.9,7.94,7.323333333333333,1777.1333333333332,32.23333333333333,2.513333333333333,0.1531666666666666,,0.0665,1.6891666666666667,,,Ⅱ,,0.131909965119792,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.883333,21.779167,83.5,9.3,1.4125,44.725146,22.7724
2024-10-26,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.98333333333333,7.935,7.376666666666666,1745.0,34.45,2.5033333333333334,0.1555,,0.0656666666666666,1.6766666666666667,,,Ⅱ,,0.1259095873753397,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1014.404167,21.8625,94.875,26.3,0.6,,22.7724
2024-10-27,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.166666666666668,7.81,6.523333333333333,1561.9833333333331,32.35,2.7566666666666664,0.225,,0.0706666666666666,1.6213333333333333,,,Ⅱ,,0.1315767816938244,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.495833,18.8625,79.833333,10.1,1.279167,331.745474,22.7724
2024-10-28,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.85,7.755,6.43,1361.1166666666666,35.93333333333333,3.073333333333333,0.3246666666666666,,0.0893333333333333,1.8013333333333332,,,Ⅲ,,0.1222483496203172,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.229167,16.595833,75.208333,0.0,0.7875,332.415242,22.7724
2024-10-29,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.716666666666665,7.845,7.135000000000001,1402.2333333333331,32.550000000000004,2.806666666666666,0.2768333333333333,,0.083,1.773,,,Ⅱ,,0.1310103370716761,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.466667,17.595833,64.708333,0.0,1.241667,27.635141,22.7724
2024-10-30,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.25,7.866666666666667,7.28,1466.0,33.03333333333333,2.803333333333333,0.2306666666666666,,0.0811666666666666,1.7731666666666666,,,Ⅱ,,0.1296655418485439,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.245833,19.570833,75.416667,0.0,1.383333,32.411398,22.7724
2024-10-31,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.98333333333333,7.79,6.701666666666667,1318.0833333333333,57.88333333333333,2.948333333333333,0.286,,0.0803333333333333,1.7551666666666663,,,Ⅱ,,0.0875596034478097,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.458333,19.875,91.375,108.1,1.575,35.589111,22.7724
2024-11-01,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,20.06,7.731999999999999,6.2700000000000005,659.64,375.72,4.545,0.532,,0.1845,2.49025,,,Ⅲ,,0.0236421103179359,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1013.3,18.408333,90.458333,92.5,2.241667,357.171291,22.7724
2024-11-02,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.73333333333333,7.66,6.010000000000001,369.2,262.03333333333336,5.301666666666667,0.4568333333333333,,0.2558333333333333,2.9338333333333337,,,Ⅳ,,0.0304257771473208,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.695833,18.183333,81.333333,0.0,0.945833,,22.7724
2024-11-03,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.35,7.691666666666666,6.06,862.0499999999998,144.06666666666666,4.180000000000001,0.317,,0.2211666666666666,2.642,,,Ⅳ,,0.0462484096909645,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.329167,18.7375,82.291667,0.0,0.4375,,22.7724
2024-11-04,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.45,7.748333333333334,6.521666666666667,1188.5833333333333,59.5,3.0033333333333334,0.1958333333333333,,0.1273333333333333,2.128833333333333,,,Ⅲ,,0.085887385593374,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.3,18.9125,66.166667,0.0,1.7875,23.391454,22.7724
2024-11-05,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,19.92,7.668000000000001,6.074,948.26,49.98,3.364,0.3948,,0.1457999999999999,2.6274,,,Ⅲ,,0.0970362227594674,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1026.95,15.004167,63.5,0.0,0.929167,36.63104,22.7724
2024-11-06,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.433333333333334,7.793333333333333,6.921666666666667,1219.7166666666667,63.11666666666667,3.455,0.2328333333333333,,0.1331666666666666,2.262166666666667,,,Ⅲ,,0.0824119937147916,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1028.995833,15.754167,51.458333,0.0,1.258333,45.367866,22.7724
2024-11-07,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.03333333333333,7.956666666666666,8.021666666666667,1387.1833333333334,179.80000000000004,2.678,0.0646666666666666,,0.1156666666666666,1.9705,,,Ⅲ,,0.0396039476595374,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1027.85,14.308333,69.916667,0.0,0.879167,21.388978,22.7724
2024-11-08,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.53333333333333,7.956666666666667,8.021666666666667,1359.0166666666669,87.28333333333335,2.473333333333333,0.0391666666666666,,0.0825,1.8206666666666669,,,Ⅱ,,0.0656809359142194,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.1375,18.308333,74.75,0.0,1.145833,46.77656,22.7724
2024-11-09,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.025,7.979999999999999,8.2,1343.725,173.75,2.31,0.0366666666666666,,0.1116666666666666,1.9626666666666663,,,UNKNOWN,,0.0405642910164739,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.041667,19.325,78.458333,4.8,1.408333,40.348576,22.7724
2024-11-10,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.216666666666665,7.996666666666667,8.298333333333334,1327.1,64.15,2.4,0.026,,0.0741666666666666,1.8321666666666667,,,Ⅱ,,0.0814804833398602,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1021.104167,16.4625,88.25,1.2,0.65,,22.7724
2024-11-11,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.08333333333333,7.991666666666667,8.113333333333333,1395.0333333333335,47.083333333333336,2.2616666666666667,0.0271666666666666,,0.0736666666666666,1.7975,,,Ⅱ,,0.1011775637439966,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.8125,16.625,81.166667,0.0,0.6875,,22.7724
2024-11-12,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.816666666666663,7.976666666666667,8.008333333333333,1341.45,61.93333333333334,2.365,0.0326666666666666,,0.0786666666666666,1.8535,,,Ⅱ,,0.0835110877688461,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.473913,17.256522,82.304348,0.0,0.834783,,22.7724
2024-11-13,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.875,7.935,7.895,1332.775,55.4,2.3725,0.03625,,0.076,1.795,,,Ⅱ,,0.0902889128376251,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.691667,19.225,79.416667,0.0,1.075,89.272799,22.7724
2024-11-14,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.28333333333333,7.923333333333333,7.833333333333333,1573.0833333333333,74.31666666666666,2.6183333333333336,0.0606666666666666,,0.0793333333333333,1.8531666666666664,,,Ⅱ,,0.0735073732421026,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.820833,20.9625,90.791667,6.0,0.704167,,22.7724
2024-11-15,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.683333333333334,7.923333333333333,7.835,1485.3333333333333,41.766666666666666,2.591666666666667,0.0658333333333333,,0.074,1.7953333333333334,,,Ⅱ,,0.1100298162439733,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.358333,20.283333,96.416667,1.0,0.616667,54.325536,22.7724
2024-11-16,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.75,7.899999999999999,7.669999999999999,1468.4,34.88333333333333,2.4766666666666666,0.059,,0.0725,1.7648333333333337,,,Ⅱ,,0.1248126702141038,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.691667,19.583333,86.125,3.0,1.420833,31.456118,22.7724
2024-11-17,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.133333333333333,7.888333333333333,7.605,1581.0166666666669,35.15,2.431666666666666,0.0798333333333333,,0.0735,1.7065,,,Ⅱ,,0.1241490865519142,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1027.783333,14.6625,62.541667,3.0,2.845833,44.827119,22.7724
2024-11-18,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,17.64,7.942,8.032,1773.8200000000002,43.62,2.72,0.1641999999999999,,0.0786,1.8432,,,Ⅱ,,0.106736091641616,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1031.308333,13.241667,60.208333,0.0,1.7875,42.774171,22.7724
2024-11-19,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.933333333333334,8.025,8.625,1712.1166666666668,68.75,2.698,0.1135,,0.08,1.907333333333333,,,Ⅱ,,0.0776247773139097,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1027.870833,13.691667,64.083333,0.0,1.129167,44.409619,22.7724
2024-11-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.349999999999998,8.06,8.836666666666666,1539.9166666666667,254.5666666666667,2.5883333333333334,0.039,,0.1026666666666666,1.8336666666666663,,,Ⅱ,,0.0310477536588594,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1025.245833,12.608333,67.75,0.0,0.829167,344.738867,22.7724
2024-11-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.233333333333334,8.043333333333333,8.783333333333333,1274.1666666666667,79.41666666666667,2.2133333333333334,0.0316666666666666,,0.0725,1.8525,,,Ⅱ,,0.0701702624446945,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1025.016667,12.195833,68.833333,0.0,0.808333,290.911645,22.7724
2024-11-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.716666666666665,8.006666666666666,8.495,1167.3833333333332,60.28333333333333,2.1766666666666667,0.0421666666666666,,0.0675,1.860833333333333,,,Ⅱ,,0.0851046280936108,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1026.629167,13.625,65.166667,0.0,0.979167,3.008694,22.7724
2024-11-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.166666666666668,7.984999999999999,8.285,1137.6666666666667,50.0,2.1333333333333333,0.0526666666666666,,0.0676666666666666,1.8641666666666667,,,Ⅱ,,0.0970090509866036,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1028.120833,12.741667,63.541667,0.0,0.8875,,22.7724
