date,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,tp,tn,station_id,weather_station_name,district,pressure,air_temp,humidity,precipitation,wind_speed,wind_dir,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling,boundary_label,boundary_label_available,boundary_extent_ratio,label_source,label_confidence,boundary_zone_name,notes,wind_dir_sin,wind_dir_cos,precipitation_3d,precipitation_7d,pressure_drop,conductivity_anomaly,mixing_proxy,resuspension_index,runoff_proxy,nutrient_risk_index,self_purification_index,settling_index,songpu_flow_m3s_1d_diff,songpu_flow_rise_flag,huangdu_flow_m3s_1d_diff,huangdu_flow_rise_flag,songpu_tidal_pumping_proxy,songpu_resuspension_potential,songpu_flushing_potential,runoff_sediment_pulse,hydrodynamic_intensity,water_air_temp_gap,dayofyear_sin,dayofyear_cos,clearness_proxy
2024-06-04,24.992166666666666,7.336666666666666,4.941833333333333,502.4458333333334,72.08516666666667,2.8158333333333334,0.1125,0.11850000000000001,2.1548333333333334,58362,宝山,宝山区,1014.433333,23.116667,75.833333,0.0,3.158333,99.325254,365.0,2.46,34.0,2.7,34.0,0,37.46666666666666,32.771428571428565,365.0,0,566.0,571.7142857142857,0.0100000000000002,2.6966666666666668,0.04,2.4566666666666666,897.9,91.8,,0.0,,,,,,0.986784391168005,-0.1620387772947874,0.0,24.6,0.0,-23.27499999999992,7.160321706521024,3.1723329999999996,43.80246872781088,3.4523333333333333,1.0892081641833924,0.24048098120088027,-297.0,0.0,-8.299999999999997,0.0,0.0,688.48,7.744389536408437,0.0,4.394833902387244,1.8754996666666663,0.44216815196707204,-0.8969321743510065,0.36586725806880915
2024-06-05,24.934833333333334,7.393666666666667,5.4395,475.0255,81.41533333333332,2.6986666666666665,0.059,0.11666666666666665,2.145166666666667,58362,宝山,宝山区,1015.616667,20.191667,88.666667,1.1,2.154167,140.568545,420.0,2.53,7.75,2.7,7.75,0,28.016666666666666,30.364285714285707,420.0,0,482.3333333333333,563.1428571428571,0.0,2.6966666666666668,0.0699999999999998,2.47,1062.6,20.925,,0.0,,,,,,0.6351546430961483,-0.7723849942570119,1.1,25.700000000000003,0.0,-42.31869047619051,4.428791097106858,4.5482507000000005,48.992513975631915,3.3708333333333336,1.244578238189057,0.2350636446571091,55.0,1.0,-26.25,0.0,0.0,508.24999999999994,5.852470818537004,0.0,4.0755706073259255,4.743166333333335,0.42667408318992467,-0.9044054548343001,0.34547427080600557
2024-06-06,24.615166666666667,7.387166666666666,5.320333333333333,475.67066666666665,97.04333333333334,2.731333333333333,0.07883333333333332,0.12333333333333334,2.1761666666666666,58362,宝山,宝山区,1014.179167,19.570833,83.833333,0.0,1.270833,123.841359,491.0,2.57,-0.986,2.8,0.986,1,13.588,25.594857142857137,491.0,0,425.3333333333333,563.8571428571428,0.0999999999999996,2.733333333333334,0.04,2.52,1261.87,-2.7608,,0.0,,,,,,0.8305826904157603,-0.5568953172560507,1.1,2.3000000000000034,1.4375,-36.4706666666666,3.2561366996829784,2.6827493000000002,4.630196549941972,3.4883333333333333,1.188576767897256,0.2079722847814409,71.0,1.0,-8.736,0.0,0.0,584.48,4.338217794852616,0.0,3.8947908072510806,5.044333666666667,0.4110537546870351,-0.9116111071930239,0.3160018257292586
2024-06-07,24.486833333333333,7.391000000000001,5.286333333333333,463.8398333333333,103.77966666666667,2.6931666666666665,0.08316666666666667,0.12283333333333334,2.2175,58362,宝山,宝山区,1009.629167,22.0375,85.0,0.0,1.5875,135.259759,504.0,2.57,1.43,2.8,1.43,0,2.7313333333333305,21.070571428571423,504.0,0,471.6666666666667,537.8571428571428,0.0,2.766666666666666,0.0,2.556666666666666,1295.28,4.004,0.0,1.0,0.0107015457788347,DLR_GWP_P1D_real_raster_proxy,0.3571428571428571,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.7038937507259816,-0.7103052778129342,1.1,1.1000000000000036,4.5499999999999545,-36.42354761904767,3.6386150936687995,3.3337499999999998,2.2325148447701655,3.529,1.1891493211608049,0.12139605462822525,13.0,1.0,2.416,1.0,0.0,517.0,4.501509516795561,2.6576,4.713727692762776,2.449333333333332,0.3953117887649151,-0.9185469991587165,0.30472290913153866
2024-06-08,24.679666666666666,7.397666666666667,5.279166666666666,451.046,97.5075,2.779833333333333,0.08783333333333333,0.12533333333333332,2.205833333333333,58362,宝山,宝山区,1007.995833,23.929167,78.416667,0.0,1.454167,80.600638,337.0,2.58,8.15,2.8,8.15,0,2.8646666666666647,18.392,337.0,0,444.0,492.8571428571428,0.0,2.8,0.0100000000000002,2.5733333333333333,869.46,22.82,,0.0,,,,,,0.9865739802131628,0.16331497655254365,0.0,1.1000000000000036,1.6333340000001044,-36.7607142857143,3.762267209407087,1.457667,2.1653646521374212,3.5469999999999997,1.1587620590139884,0.24464825819002234,-167.0,0.0,6.720000000000001,1.0,0.0,509.04000000000013,4.507271019973099,0.0,3.6712817450031823,0.7504996666666663,0.37945284372454435,-0.925211078289358,0.3152001455991804
2024-06-09,24.977166666666665,7.378666666666667,5.098333333333334,452.49033333333335,95.05783333333333,2.6523333333333334,0.0735,0.11933333333333333,2.1415,58362,宝山,宝山区,1008.858333,26.254167,61.416667,0.1,1.891667,198.14724,396.0,2.56,7.74,2.79,7.74,0,5.773333333333331,14.340571428571424,396.0,0,412.3333333333333,453.5714285714285,-0.0099999999999997,2.7966666666666664,-0.02,2.5700000000000003,1013.76,21.5946,,0.0,,,,,,-0.3114600180237494,-0.9502592578726322,0.1,1.2000000000000037,0.0,-26.477404761904722,3.3784360800180107,2.0878337000000005,2.2239490041063315,3.4083333333333337,1.1632668617859254,0.3342618011964567,59.0,1.0,-0.41000000000000014,0.0,0.0,464.1,4.292552923846224,0.0,3.691345381718965,-1.2770003333333335,0.36348161248290634,-0.9316013725767187,0.31947445280118814
2024-06-10,25.1075,7.370833333333334,4.841,477.12699999999995,90.34949999999999,2.7096666666666667,0.08750000000000001,0.121,2.221833333333333,58362,宝山,宝山区,1007.85,23.6,72.041667,0.0,2.779167,153.033457,392.0,2.59,9.14,2.79,9.14,0,8.343333333333332,9.603428571428568,392.0,0,375.0,415.0,0.0,2.793333333333333,0.0299999999999998,2.5766666666666667,1015.28,25.5006,,0.0,,,,,,0.4534701326448227,-0.8912714731208932,0.1,1.2000000000000037,1.0083329999999933,6.0348333333332675,4.935507669912504,3.0675837000000006,2.3996994654762944,3.519333333333333,1.0834252798119686,0.2046035805626601,-4.0,0.0,1.4000000000000004,1.0,0.0,407.87999999999994,4.105112781131807,0.14000000000000004,4.42420483007554,1.5075000000000003,0.3474028211842774,-0.9377159910299093,0.3280049289434429
2024-06-11,24.867499999999996,7.395166666666667,5.039333333333333,477.8413333333333,88.15816666666666,2.6498333333333335,0.08850000000000001,0.12583333333333332,2.2041666666666666,58362,宝山,宝山区,1004.8125,22.908333,96.25,0.0,1.5125,135.835512,432.0,2.54,6.39,2.77,6.39,0,7.756666666666664,5.659142857142854,432.0,0,406.6666666666667,424.5714285714285,-0.02,2.783333333333333,-0.0499999999999998,2.563333333333333,1097.28,17.7003,,0.0,,,,,,0.6967206268299594,-0.7173425737746705,0.1,1.2000000000000037,3.0375000000000227,10.264095238095194,3.476900607280687,1.68125,2.6804722972544077,3.5509999999999997,1.130641490494598,0.17699115044247715,40.0,1.0,-2.750000000000001,0.0,0.0,495.5999999999999,4.561182467861423,0.0,4.107909521800774,1.9591669999999972,0.3312212278016865,-0.9435531242349544,0.3321262398789292
2024-06-12,24.8955,7.422166666666667,5.1795,473.8678333333333,75.58516666666667,2.6638333333333333,0.08516666666666667,0.12133333333333333,2.1785,58362,宝山,宝山区,1003.579167,24.954167,89.916667,0.0,1.5,112.919461,492.0,2.55,31.8,2.77,31.8,0,15.776666666666664,9.09485714285714,492.0,0,438.6666666666667,434.8571428571428,0.0,2.776666666666667,0.0099999999999997,2.56,1254.6,88.086,,0.0,,,,,,0.9210531831634126,-0.38943681616476006,0.0,0.10000000000000356,1.233333000000016,6.4559761904761785,3.8116561508515225,1.5034999999999998,0.6129150218180306,3.4770000000000003,1.1706285375325773,0.2678571667729602,60.0,1.0,25.41,1.0,0.0,557.5199999999999,5.727828060699309,0.0,3.7680992172558456,-0.058667000000003355,0.31494162072895193,-0.9491110448902284,0.35792739973176935
2024-06-13,25.108166666666666,7.3998333333333335,4.978166666666667,482.65450000000004,64.05233333333332,2.6140000000000003,0.0735,0.11433333333333333,2.211,58362,宝山,宝山区,1003.4125,25.316667,85.458333,0.0,2.191667,118.91779,483.0,2.52,33.7,2.72,33.7,0,23.963333333333328,14.049999999999995,483.0,0,469.0,433.71428571428567,-0.0499999999999998,2.7533333333333334,-0.0299999999999998,2.536666666666666,1217.16,91.66400000000002,,0.0,,,,,,0.875314428486128,-0.4835541865024056,0.0,0.10000000000000356,0.16666699999996126,14.24495238095244,5.0373774835444,2.2021669999999998,0.6680695452389814,3.427833333333333,1.1556976958883143,0.2977666902696431,-9.0,0.0,1.9000000000000021,1.0,0.0,506.7599999999999,7.2095799791962385,0.0,3.9626193470590216,-0.2085003333333333,0.2985688173637202,-0.9543881083175908,0.3856300666216387
2024-06-14,25.263333333333332,7.4206666666666665,5.114666666666667,499.89799999999997,56.5745,2.572,0.046000000000000006,0.10616666666666667,2.1058333333333334,58362,宝山,宝山区,1002.1,25.641667,83.541667,0.0,2.066667,127.321784,531.0,2.51,38.6,2.72,38.6,0,34.7,19.36,531.0,0,502.0,437.5714285714285,0.0,2.736666666666667,-0.0100000000000002,2.526666666666667,1332.81,104.992,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.7952430250465768,-0.6062907974848122,0.0,0.10000000000000356,1.3125,26.337285714285656,4.65166604024518,2.070167,0.7198142703178455,3.2135,1.2259357107753743,0.22835393123852094,48.0,1.0,4.899999999999999,1.0,0.0,584.7900000000001,8.719137812746963,0.0,4.152030290467314,-0.3783336666666699,0.2821076626819194,-0.9593827529490743,0.4063567929837427
2024-06-15,25.363166666666668,7.446000000000001,5.0195,528.2153333333333,50.120000000000005,2.5933333333333333,0.03833333333333334,0.10583333333333333,2.138,58362,宝山,宝山区,1005.054167,26.083333,78.625,0.0,1.633333,92.85537,536.0,2.47,40.9,2.67,40.9,0,37.73333333333333,24.038571428571423,536.0,0,516.6666666666666,466.0,-0.0500000000000002,2.7033333333333336,-0.0399999999999995,2.5,1323.92,109.203,,0.0,,,,,,0.9987584630818872,-0.04981498190611516,0.0,0.10000000000000356,0.0,43.63042857142858,4.207537870957258,1.6473329999999997,0.7271300833624615,3.2346666666666666,1.201818762084729,0.37974688351226377,5.0,1.0,2.299999999999997,1.0,0.0,562.6399999999998,10.10693792383933,0.0,3.633865427513073,-0.7201663333333315,0.26556302780405594,-0.9640935007889755,0.42653894828522754
2024-06-16,25.665000000000003,7.403833333333334,4.923166666666667,539.4630000000001,47.75366666666667,2.6845,0.036333333333333336,0.10366666666666667,2.158166666666667,58362,宝山,宝山区,1007.7625,26.2375,79.625,0.0,2.733333,103.364715,610.0,2.49,38.6,2.65,38.6,0,39.36666666666667,28.447142857142858,610.0,0,559.0,496.5714285714285,-0.02,2.68,0.02,2.49,1518.9,102.29,,0.0,,,,,,0.9729184132297629,-0.23114878584686574,0.0,0.0,0.0,42.453428571428674,6.354907549064286,2.740333,0.5547006542836405,3.2311666666666667,1.1633417298331732,0.26785716677296134,74.0,1.0,-2.299999999999997,0.0,0.0,697.6800000000001,11.465804281387383,0.0,4.3447340131232615,-0.572499999999998,0.24893980855376657,-0.9685189578512204,0.4345836040684511
2024-06-17,25.882666666666665,7.447,5.097333333333333,533.138,46.835,2.6341666666666668,0.03316666666666667,0.102,2.1283333333333334,58362,宝山,宝山区,1007.425,24.2375,72.5,0.1,1.979167,115.150009,692.0,2.43,33.8,2.62,33.8,0,37.766666666666666,31.969999999999995,692.0,0,612.6666666666666,539.4285714285713,-0.0299999999999998,2.6466666666666665,-0.06,2.4633333333333334,1681.5600000000002,88.556,,0.0,,,,,,0.9051982036553009,-0.424989661167441,0.1,0.10000000000000356,0.33750000000009095,28.126857142857205,4.7518599130123365,2.1980836999999998,0.7211341156284825,3.1815,1.2243248570282101,0.2926828982748314,82.0,1.0,-4.800000000000004,0.0,0.0,820.44,12.807916100484302,0.0,4.030468458112713,1.6451666666666647,0.23224292400907015,-0.9726578145718654,0.4378124411798614
2024-06-18,26.15433333333333,7.517499999999999,5.0675,533.5261666666667,51.17583333333334,2.7168333333333337,0.03333333333333333,0.10383333333333333,2.0398333333333336,58362,宝山,宝山区,1006.583333,26.029167,67.5,11.4,3.266667,137.584177,613.0,2.42,33.4,2.62,33.4,0,35.26666666666666,35.82857142857143,613.0,0,638.3333333333334,565.2857142857142,0.0,2.63,-0.0100000000000002,2.4466666666666668,1483.46,87.508,,0.0,,,,,,0.6745062962405978,-0.7382690947965997,11.5,11.500000000000004,0.8416669999999158,20.560047619047623,6.433053698443457,40.8368375,19.801134856863065,3.1115000000000004,1.1924334672542736,0.06021073516464717,-79.0,0.0,-0.3999999999999986,0.0,0.0,698.9200000000002,12.234271933046909,0.0,7.129753284347984,0.12516633333332905,0.21547731504673012,-0.976508846196619,0.4230689525324778
2024-06-19,26.379333333333335,7.527833333333334,5.642499999999999,424.728,45.687000000000005,2.6835,0.04850000000000001,0.1075,2.0653333333333332,58362,宝山,宝山区,1002.620833,24.825,99.458333,28.8,2.195833,167.01435,622.0,2.41,27.2,2.65,27.2,0,31.466666666666665,35.171428571428564,622.0,0,642.3333333333334,583.8571428571428,0.0299999999999998,2.6300000000000003,-0.0099999999999997,2.42,1499.02,72.08,,0.0,,,,,,0.22470701168239401,-0.9744263742842598,40.3,40.300000000000004,3.962500000000091,-81.21814285714288,3.654434049401704,90.6914029,80.90374028729705,3.188833333333333,1.3233844051585548,0.021071115161166703,9.0,1.0,-6.199999999999999,0.0,0.0,637.3099999999998,13.758291030336782,0.0,12.876621487747093,1.5543333333333358,0.19864794288017112,-0.9800709131432666,0.4419356145260728
2024-06-20,26.326333333333334,7.401166666666666,4.314166666666667,529.381,60.63433333333333,3.0105,0.2011666666666667,0.12716666666666665,2.096833333333333,58362,宝山,宝山区,1001.291667,26.554167,96.833333,15.2,1.2875,118.257294,1060.0,2.49,17.8,2.78,17.8,0,26.13333333333333,32.89999999999999,1060.0,0,765.0,666.2857142857143,0.1299999999999999,2.6833333333333336,0.08,2.44,2639.4,49.484,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,55.4,55.5,1.3291659999999865,16.759642857142808,3.4666143079097793,72.64300000000001,109.73761426265106,3.569666666666666,0.8891099124570215,0.01694436618971326,438.0,1.0,-9.399999999999999,0.0,0.0,1617.8400000000001,12.411913273446078,0.0,15.049877839625685,-0.22783366666666538,0.18175978759137534,-0.9833429613388902,0.3947911705875885
2024-06-21,26.83283333333333,7.079666666666667,5.333,259.0996666666667,38.46066666666667,3.266,0.337,0.17900000000000002,2.284666666666667,58362,宝山,宝山区,1000.491667,26.670833,98.625,22.3,1.358333,195.048113,735.0,2.61,15.0,2.78,15.0,0,20.0,29.52857142857142,735.0,0,805.6666666666666,695.4285714285714,0.0,2.7366666666666664,0.1199999999999996,2.5033333333333334,1918.35,41.7,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.2596300709026341,-0.9657081475700063,66.3,77.80000000000001,0.7999999999999545,-219.12192857142855,2.701181610908719,91.4578109,154.98692836565854,4.411666666666667,0.9434057018455518,0.014397120644977193,-325.0,0.0,-2.8000000000000007,0.0,0.0,1187.1999999999996,20.416955280363567,0.0,17.031268609587762,0.16200033333333153,0.16481784665719793,-0.9863240225317866,0.47047847293546974
2024-06-22,26.654,7.291166666666666,2.7769999999999997,522.2118333333333,85.2425,3.4120000000000004,0.518,0.1775,2.583666666666667,58362,宝山,宝山区,1000.658333,27.116667,96.375,17.7,2.079167,246.47147,672.0,2.73,9.35,3.0,9.35,0,14.05,25.021428571428565,672.0,0,822.3333333333334,714.8571428571429,0.2200000000000002,2.853333333333333,0.1200000000000001,2.61,1834.56,28.05,,0.0,,,,,,-0.9168614066197646,-0.39920566259915047,55.2,95.5,0.0,44.847880952380876,4.962236779664105,116.89118540000001,187.94483169867925,4.876666666666667,0.4686191072278495,0.017158790207142116,-63.0,0.0,-5.65,0.0,0.0,823.2,9.535128658530693,0.0,15.05470226606768,-0.4626669999999997,0.14782713347053048,-0.9890132145779883,0.3377697315831527
2024-06-23,26.846166666666665,7.272333333333333,2.983166666666667,517.7088333333334,91.21116666666666,3.3015000000000003,0.38199999999999995,0.16233333333333333,2.4471666666666665,58362,宝山,宝山区,1003.808333,23.608333,97.875,4.5,2.458333,233.326188,712.0,2.7,10.5,3.07,10.5,0,11.616666666666664,21.00714285714285,712.0,0,706.3333333333334,729.4285714285714,0.0699999999999998,2.95,-0.0299999999999998,2.68,1922.4,32.235,,0.0,,,,,,-0.8020487151129139,-0.5972586195156365,44.5,100.0,0.0,43.45261904761912,5.4154580370318195,111.8646515,198.2552528036823,4.4525,0.5353819451137104,0.02085143368098303,40.0,1.0,1.1500000000000004,1.0,0.0,774.5599999999998,7.659954416222187,51.17500000000002,13.154647614945333,3.237833666666667,0.13079267585675922,-0.9914097417023038,0.32641138476186027
2024-06-24,26.850333333333335,7.2508333333333335,2.597166666666667,538.9865,83.645,3.2825,0.24116666666666667,0.158,2.3191666666666664,58362,宝山,宝山区,1007.970833,25.6,90.041667,2.6,2.008333,245.259107,753.0,2.82,14.1,3.04,14.1,0,11.316666666666665,18.19285714285714,753.0,0,712.3333333333334,738.1428571428571,-0.0299999999999998,3.036666666666666,0.1199999999999996,2.75,2123.46,42.864,,0.0,,,,,,-0.9082097071188623,-0.4185153854938555,24.8,102.50000000000001,0.0,63.89478571428572,4.826129380928339,51.8569914,195.16935167880894,4.1403333333333325,0.4817232098645304,0.03596044394318782,41.0,1.0,3.5999999999999996,1.0,0.0,889.2799999999997,8.415539409691457,89.27999999999999,8.982538831714704,1.2503333333333337,0.11371951458594969,-0.9935128947338007,0.3409432752217827
2024-06-25,26.854666666666663,7.2203333333333335,2.7588333333333335,524.2895,88.79633333333334,3.3185000000000002,0.24566666666666667,0.15983333333333336,2.367,58362,宝山,宝山区,1012.241667,23.166667,96.916667,32.2,1.233333,149.583391,656.0,2.87,-1.43,2.95,1.43,1,7.72333333333333,13.217142857142852,656.0,0,707.0,744.2857142857143,-0.0899999999999998,3.02,0.0500000000000002,2.796666666666667,1882.72,-4.2185,,0.0,,,,,,0.5062837698155852,-0.8623669430244411,39.300000000000004,123.30000000000001,0.0,50.517309523809445,2.8309020834506566,49.7208199,243.1231506251811,4.211,0.5068980099938429,0.024077046742191383,-97.0,0.0,-15.53,0.0,0.0,790.6500000000002,7.873372706383705,0.0,11.358071378241213,3.687999666666663,0.0966127018812031,-0.9953220513156602,0.3309156568371908
2024-06-26,26.5795,7.249833333333334,2.8456666666666663,503.8825,88.10116666666666,3.577666666666667,0.225,0.16749999999999998,2.4936666666666665,58362,宝山,宝山区,1011.379167,23.9125,99.75,62.6,2.054167,162.634875,773.0,2.89,19.9,3.09,19.9,0,10.856666666666664,12.17428571428571,773.0,0,727.3333333333334,765.8571428571429,0.1399999999999996,3.026666666666667,0.02,2.86,2233.9700000000003,61.49099999999999,,0.0,,,,,,0.29845990647916226,-0.9544221729530646,97.4,157.10000000000002,0.8624999999999545,18.80252380952379,3.6649892717510406,202.13703280000001,314.1781835445939,4.393666666666666,0.49766409676443446,0.00987004438272728,117.0,1.0,21.33,1.0,0.0,907.8000000000001,8.163005721960245,2077.542,23.706690631018247,2.666999999999998,0.07947729992362097,-0.9968366760893436,0.3322347883835868
2024-06-27,26.129333333333335,7.173166666666667,1.88,490.62833333333333,81.45816666666666,3.718666666666667,0.3233333333333333,0.1705,2.6983333333333337,58362,宝山,宝山区,1009.154167,23.6,97.666667,8.1,1.783333,254.931651,1220.0,2.98,44.2,3.16,44.2,0,20.89,15.945714285714285,1220.0,0,883.0,788.7142857142857,0.0700000000000002,3.0666666666666664,0.0899999999999998,2.9133333333333336,3635.6,139.67200000000005,,0.0,,,,,,-0.9656163899391385,-0.2599711281679288,102.9,150.00000000000003,2.2250000000000227,11.084452380952314,4.571462394635939,185.3197987,296.9629049867303,4.726666666666667,0.31582256376705886,0.009267124903134217,447.0,1.0,24.300000000000004,1.0,0.0,1817.0299999999997,10.708460249540677,2500.4700000000007,25.110676837255475,2.5293333333333337,0.062318379354325076,-0.998056320853012,0.34538607817926137
2024-06-28,25.992833333333333,7.123833333333334,1.5373333333333334,482.87983333333335,56.96616666666666,3.731,0.349,0.1775,2.9356666666666666,58362,宝山,宝山区,1005.3,25.520833,97.875,14.0,2.15,186.848759,1210.0,3.03,57.6,3.4,57.6,0,40.56666666666666,22.031428571428567,1210.0,0,1067.6666666666667,856.5714285714286,0.2399999999999997,3.216666666666667,0.0499999999999998,2.966666666666667,3666.3,195.84,0.0,1.0,0.0059453032104637,DLR_GWP_P1D_real_raster_proxy,0.6428571428571428,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.11924894403143263,-0.9928643861814102,84.69999999999999,141.70000000000002,3.854167000000075,-28.632642857142855,3.4712654912005436,184.27249999999998,280.9479697846027,5.059666666666667,0.25455864802819783,0.010904629884484958,-10.0,0.0,13.399999999999999,1.0,0.0,1280.9999999999998,18.418790271336444,1134.9799999999998,22.011715482208707,0.4720003333333338,0.04514101777397193,-0.9989806246941579,0.40520603324511895
2024-06-29,25.9085,7.1295,1.4951666666666668,487.08933333333334,52.08516666666666,3.901,0.17500000000000002,0.16616666666666666,2.8635,58362,宝山,宝山区,1000.408333,29.095833,84.791667,16.4,2.4125,216.198656,1150.0,3.0,66.8,3.19,66.8,0,56.20000000000001,30.238571428571426,1150.0,0,1193.3333333333333,924.8571428571428,-0.2099999999999999,3.25,-0.0299999999999998,3.0033333333333334,3450.0,213.092,,0.0,,,,,,-0.5905867384077128,-0.8069741658919074,38.5,140.4,4.891666999999984,-19.40564285714288,4.89454846771689,95.30425,260.0544835527579,4.700166666666666,0.2522279664897936,0.021365619005675292,-60.0,0.0,9.199999999999996,1.0,0.0,1246.2999999999997,22.47960039056736,354.1999999999998,13.112892900645168,-3.187332999999999,0.02795029824021032,-0.999609314096404,0.42013625228137574
2024-06-30,25.733333333333334,7.127,1.5596666666666668,471.3401666666667,55.595499999999994,3.8731666666666666,0.4795,0.19316666666666668,3.1283333333333334,58362,宝山,宝山区,1001.679167,24.866667,100.0,76.3,1.2125,177.847177,1120.0,2.89,30.2,3.12,30.2,0,51.53333333333333,33.05285714285714,1120.0,0,1160.0,983.1428571428572,-0.0699999999999998,3.236666666666667,-0.1099999999999998,2.973333333333333,3236.8,94.224,,0.0,,,,,,0.03756500909643237,-0.9992941859590623,106.69999999999999,212.2,0.0,-28.530714285714282,2.3113440369902483,130.62474999999998,424.9942171833133,5.5395,0.24362476256837123,0.009181682543326065,-30.0,0.0,-36.599999999999994,0.0,0.0,1276.4999999999998,20.496329213453368,0.0,25.04639151063915,0.8666663333333346,0.01075130776352193,-0.9999422030204416,0.4092677955490339
2024-07-01,25.48183333333333,7.109666666666667,1.0066666666666666,461.6746666666666,55.30949999999999,4.087,0.5033333333333333,0.1991666666666667,3.3351666666666664,58362,宝山,宝山区,1000.104167,29.175,87.583333,0.1,2.604167,185.918848,1350.0,2.94,61.0,3.68,61.0,0,52.66666666666666,39.75285714285714,1350.0,0,1206.6666666666667,1068.428571428571,0.56,3.33,0.0499999999999998,2.9433333333333334,3969.0,224.48,,0.0,,,,,,-0.10311974831747561,-0.9946689486994859,92.8,209.70000000000002,1.5750000000000455,-27.1516666666667,3.9539980963107046,244.2883646,393.95966811244745,5.830166666666667,0.15129177597205254,0.010206251294216448,230.0,1.0,30.8,1.0,0.0,1658.9999999999998,21.429184536653086,2858.24,23.48762849054224,-3.69316666666667,-0.00645086419810515,-0.9999791929590823,0.41012770958844946
2024-07-02,26.010499999999997,7.1321666666666665,1.3528333333333336,462.00499999999994,40.50716666666667,3.8014999999999994,0.2788333333333333,0.17783333333333332,2.908666666666667,58362,宝山,宝山区,1003.7125,29.1625,81.291667,0.1,2.879167,242.038572,1260.0,2.94,71.1,3.53,71.1,0,54.1,50.114285714285714,1260.0,0,1243.3333333333333,1154.7142857142858,-0.1500000000000003,3.4433333333333334,0.0,2.9233333333333333,3704.4,250.983,,0.0,,,,,,-0.8832634449541179,-0.46887704871083635,76.50000000000001,177.6,0.0,-17.923547619047667,6.49317901341295,223.13544250000004,322.57537304942383,4.965833333333333,0.22506557655993129,0.012441034627791054,-90.0,0.0,10.099999999999994,1.0,0.0,1350.0,29.954666463221205,772.6499999999997,20.04504725810862,-3.1520000000000046,-0.023651127245231586,-0.9997202729664083,0.4618963843668342
2024-07-03,26.471999999999998,7.140333333333333,1.6219999999999999,472.30833333333334,58.07866666666666,3.6028333333333333,0.19999999999999998,0.1725,2.7085000000000004,58362,宝山,宝山区,1009.641667,29.479167,86.333333,5.2,1.279167,130.981197,928.0,2.77,43.6,3.18,43.6,0,58.56666666666667,53.49999999999999,928.0,0,1179.3333333333333,1176.857142857143,-0.3499999999999996,3.4633333333333334,-0.1699999999999999,2.883333333333333,2570.56,138.64800000000002,,0.0,,,,,,0.7549248412642863,-0.6558113174092776,5.4,120.2,0.0,-3.1096190476191055,3.2699582552475888,8.2461688,224.58573068602462,4.633500000000001,0.28361598881729644,0.13022245772230243,-332.0,0.0,-27.499999999999993,0.0,0.0,1474.1999999999998,19.962084452368593,0.0,4.750867584347655,-3.0071670000000026,-0.04084439154329611,-0.9991655196610109,0.40197930713211394
2024-07-04,27.012,7.1946666666666665,1.734,471.1085,52.16283333333333,3.6191666666666666,0.15883333333333335,0.17416666666666666,2.7593333333333336,58362,宝山,宝山区,1006.3375,33.458333,63.666667,0.0,2.595833,211.661728,995.0,2.81,43.8,3.01,43.8,0,52.833333333333336,53.442857142857136,995.0,0,1061.0,1144.7142857142858,-0.1700000000000003,3.24,0.04,2.84,2795.9500000000003,131.838,,0.0,,,,,,-0.524903215536845,-0.8511619201533163,5.300000000000001,112.10000000000001,3.3041670000000067,-1.5209047619047737,4.993956177334344,16.3677479,184.0682176350992,4.659833333333333,0.30343244750395315,0.08196721311475405,67.0,1.0,0.19999999999999574,1.0,0.0,1104.48,19.95755179840553,1.0599999999999776,6.198712736908072,-6.446333000000003,-0.05802556932878035,-0.9983150972033183,0.41988810173682833
