省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-03 12:00:00,31.1740,7.29100,5.10300,497.04900,54.00700,2.21700,0.03000,,0.10500,1.95500,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-03 16:00:00,30.5110,7.37600,5.36300,492.86200,79.34400,4.11700,0.11100,,0.17200,3.34700,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-03 20:00:00,28.7080,7.67700,5.40700,382.77400,47.84500,2.13400,0.04300,,0.10000,1.99400,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 00:00:00,30.1120,7.36000,2.96100,486.66000,42.72300,3.68800,0.15200,,0.15000,2.72200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 04:00:00,29.7950,7.35200,3.27200,492.68200,33.57600,3.68800,0.15200,,0.15000,2.72200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 08:00:00,29.7920,7.36100,3.27600,491.68800,30.82200,3.46400,0.05800,,0.13600,2.55500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 12:00:00,30.2460,7.35400,3.21700,498.46700,46.48000,3.53300,0.12900,,0.14600,2.63800,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 16:00:00,30.3650,7.36900,3.51400,481.65700,37.38300,3.64600,0.05300,,0.11900,2.51600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-04 20:00:00,28.6980,7.69100,5.59200,379.75900,54.84700,3.64600,0.05300,,0.11900,2.51600,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 00:00:00,29.8550,7.44600,3.97300,451.02100,39.30200,3.00500,0.12600,,0.11400,2.45700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 04:00:00,30.4140,7.33500,3.22900,493.46500,38.58000,3.00500,0.12600,,0.11400,2.45700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 08:00:00,30.4350,7.36900,3.49400,482.24500,30.29900,3.45800,0.10600,,0.12900,2.52200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 12:00:00,30.9200,7.33800,3.30700,495.85300,45.95900,3.32000,0.05900,,0.12200,2.51000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 16:00:00,31.2450,7.37200,3.48900,468.53400,44.18000,3.43500,0.16200,,0.14000,2.58900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-05 20:00:00,28.8700,7.69900,5.68800,380.46500,56.88900,2.36300,0.04400,,0.09400,2.04200,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 00:00:00,28.5620,7.70100,5.53300,376.33900,37.03800,2.03000,0.04000,,0.08400,2.04000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 04:00:00,30.9920,7.39100,3.48300,471.86800,48.69300,2.03000,0.04000,,0.08400,2.04000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 08:00:00,31.0700,7.40200,3.91700,451.56700,33.29800,3.31200,0.13300,,0.13800,2.62200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 12:00:00,31.4280,7.33100,3.69500,481.05000,39.95800,3.28300,0.12900,,0.13400,2.47700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 16:00:00,31.7590,7.30100,3.46700,490.31400,42.59800,3.28300,0.12900,,0.13400,2.47700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-06 20:00:00,29.9830,7.60400,5.13800,403.10100,58.72700,3.55800,0.15500,,0.14200,2.65100,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-07 00:00:00,28.4600,7.75000,5.83200,362.66000,37.51400,1.92200,0.03700,,0.07900,1.96400,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-07 04:00:00,30.2260,7.53700,4.61300,434.45300,46.58600,1.92200,0.03700,,0.07900,1.96400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-07 12:00:00,31.4180,7.51100,4.00200,430.08000,36.90400,,,,,,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-07 16:00:00,31.7130,7.37400,3.62400,491.29900,51.99600,3.44100,0.17000,,0.15000,2.73400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-07 20:00:00,31.5640,7.43500,3.95600,452.94800,39.88300,3.44100,0.17000,,0.15000,2.73400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 00:00:00,28.4930,7.78100,5.96300,363.61000,52.01000,1.85300,0.04900,,0.08400,2.08000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 04:00:00,28.8450,7.71200,5.61300,385.98600,50.20600,1.85300,0.04900,,0.08400,2.08000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 08:00:00,31.3020,7.46100,4.07600,455.76200,39.52500,1.96100,0.06300,,0.09100,2.11900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 12:00:00,29.4510,7.77300,6.00400,385.83700,46.33900,3.24700,0.06400,,0.11300,2.33400,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 16:00:00,31.3900,7.42200,3.65100,514.95800,66.81100,2.11300,0.04400,,0.08700,2.03900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-08 20:00:00,31.4680,7.49600,4.21000,455.73900,41.42700,3.68500,0.26200,,0.16000,2.73300,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 00:00:00,28.7070,7.85000,6.38300,356.65000,76.93900,2.00400,0.06300,,0.08700,2.15300,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 04:00:00,29.0810,7.78800,6.03100,376.66200,54.30500,2.00400,0.06300,,0.08700,2.15300,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 08:00:00,30.9830,7.51100,4.36100,460.73600,53.07700,2.05100,0.05200,,0.09000,2.21600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 12:00:00,29.3140,7.57900,6.30800,376.25300,70.57000,3.29800,0.09700,,0.12500,2.51100,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 16:00:00,30.1370,7.64500,5.38300,420.36200,53.71800,1.96200,0.04300,,0.09700,1.96200,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-09 20:00:00,31.3770,7.54800,4.41200,456.39700,54.54200,2.52100,0.09500,,0.11000,2.35800,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 00:00:00,28.8390,7.87600,6.46000,348.34300,82.51800,2.04200,0.07800,,0.09500,2.26800,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 04:00:00,29.0430,7.82500,6.18400,364.58000,58.68200,2.04200,0.07800,,0.09500,2.26800,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 08:00:00,30.6450,7.53900,4.50500,461.39800,74.16900,1.98800,0.05700,,0.09100,2.28500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 12:00:00,29.4470,7.83200,6.30000,372.37800,94.54300,3.20800,0.16500,,0.14500,2.73900,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 16:00:00,29.8290,7.71300,5.37900,404.01500,55.61100,2.45900,0.09100,,0.11100,2.42100,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-10 20:00:00,31.0530,7.55200,4.23600,462.89800,58.09700,2.53700,0.17400,,0.11300,2.41500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 00:00:00,29.1020,7.87900,6.46700,350.19600,97.20800,2.20800,0.09200,,0.10500,2.42300,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 04:00:00,29.6050,7.77300,5.74700,384.36500,52.23000,2.20800,0.09200,,0.10500,2.42300,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 08:00:00,30.2520,7.43500,3.74200,504.25200,92.87700,2.08400,0.10300,,0.10200,2.29700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 12:00:00,30.0230,7.70800,5.40100,407.21100,87.27900,2.87600,0.11200,,0.13200,2.50500,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 16:00:00,29.7400,7.73800,5.49300,405.87100,55.22900,2.51500,0.12200,,0.11700,2.32300,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-11 20:00:00,30.7260,7.53700,3.95000,467.35200,67.59200,2.51500,0.12200,,0.11700,2.32300,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 00:00:00,29.0780,7.86100,6.21700,353.59700,107.57200,2.52600,0.09900,,0.12200,2.55000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 04:00:00,29.5390,7.77600,5.69500,382.11900,48.23200,2.52600,0.09900,,0.12200,2.55000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 08:00:00,29.7020,7.34800,2.90500,502.13500,67.94800,2.24500,0.07800,,0.10500,2.34400,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 12:00:00,30.0660,7.62200,4.59000,434.75200,71.28700,3.45600,0.54800,,0.19300,3.30700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 16:00:00,29.4210,7.75800,5.54800,383.68000,55.09300,2.84500,0.17200,,0.14300,2.51200,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-12 20:00:00,30.1820,7.49200,3.62700,480.67000,62.91600,3.39100,0.29000,,0.16300,2.76500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 00:00:00,29.3930,7.76300,5.52800,387.76000,88.56900,2.64200,0.14000,,0.13700,2.57900,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 04:00:00,28.9340,7.83900,6.32400,354.74700,48.96800,2.64200,0.14000,,0.13700,2.57900,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 08:00:00,29.4450,7.37500,3.07700,494.47500,67.49800,1.89600,0.06600,,0.09700,2.24600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 12:00:00,30.3770,7.51300,3.42800,468.45200,64.35800,3.22400,0.59600,,0.18100,3.14900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 16:00:00,29.4750,7.78600,5.68700,368.29500,51.58400,2.24000,0.09800,,0.11200,2.35200,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-13 20:00:00,30.2240,7.43400,3.07600,487.57000,68.23600,2.24000,0.09800,,0.11200,2.35200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-14 00:00:00,30.3770,7.53600,3.46300,446.83200,78.41600,3.34900,0.11900,,0.16000,2.52500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-14 04:00:00,29.2910,7.80000,5.96100,356.20100,66.05800,3.34900,0.11900,,0.16000,2.52500,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-14 08:00:00,29.5500,7.47500,3.74600,442.29600,73.95900,2.14600,0.07100,,0.10600,2.29400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-14 12:00:00,30.4230,7.45500,2.68200,477.32000,59.36100,2.95500,0.43000,,0.16900,2.88100,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-14 16:00:00,29.7600,7.69500,5.08000,382.39900,50.35900,3.45800,0.25000,,0.17100,2.63100,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-15 12:00:00,30.4760,7.42100,2.48400,480.71000,118.75200,,,,,,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-15 16:00:00,29.8080,7.72400,5.31100,367.70900,114.88400,2.44600,0.11000,,0.13300,2.58300,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-15 20:00:00,30.3880,7.45700,3.00100,487.12800,93.45300,2.44600,0.11000,,0.13300,2.58300,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 00:00:00,30.6630,7.44100,2.50100,474.89000,77.46400,3.46400,0.14100,,0.17300,2.69000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 04:00:00,29.5160,7.78400,5.70500,353.76100,122.46700,3.46400,0.14100,,0.17300,2.69000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 08:00:00,29.8620,7.66400,4.65500,391.35200,80.79600,2.36300,0.09300,,0.12800,2.48000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 12:00:00,30.7200,7.42400,2.49900,501.32400,101.74400,2.57100,0.10000,,0.12900,2.49100,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 16:00:00,30.1110,7.67200,4.71500,393.60300,127.32200,3.63200,0.22300,,0.18600,2.91900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-16 20:00:00,30.3000,7.58200,3.87700,425.64200,63.18800,2.80600,0.10300,,0.14400,2.63500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 00:00:00,30.8990,7.38200,2.36800,504.58200,79.43900,3.54700,0.26400,,0.18700,2.84800,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 04:00:00,29.8850,7.74500,5.38200,363.82000,122.92500,3.54700,0.26400,,0.18700,2.84800,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 08:00:00,30.1440,7.66800,4.66500,390.76200,67.75100,2.50100,0.09900,,0.13400,2.36800,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 12:00:00,31.0450,7.32200,2.23800,532.84400,69.56400,2.32300,0.07400,,0.11900,2.21700,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 16:00:00,30.7770,7.53800,3.50800,452.62500,77.40300,3.58400,0.36500,,0.18100,3.02700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-17 20:00:00,30.4790,7.59900,4.09200,419.35600,46.39600,3.35700,0.22300,,0.16500,2.64200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 00:00:00,31.0030,7.35400,2.42200,519.70700,57.84800,3.54700,0.31300,,0.17700,2.92600,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 04:00:00,30.8350,7.48100,3.03500,467.77900,57.27200,3.54700,0.31300,,0.17700,2.92600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 08:00:00,30.4050,7.59700,4.10900,412.94900,49.39500,3.09100,0.08800,,0.15600,2.41900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 12:00:00,30.8510,7.35800,2.07600,497.04000,68.07600,2.56900,0.10400,,0.13100,2.21400,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 16:00:00,30.9510,7.41500,2.51000,472.99300,48.96900,3.73000,0.46600,,0.20500,3.07000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-18 20:00:00,30.5360,7.58600,3.94200,413.66300,43.29700,,,,,,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-19 00:00:00,30.7780,7.32200,1.51300,489.21100,44.99700,3.63800,0.36600,,0.17700,2.87100,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-19 04:00:00,30.7730,7.33600,1.69400,483.40700,26.12700,3.63800,0.36600,,0.17700,2.87100,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-19 08:00:00,30.7310,7.35100,1.77200,475.64700,26.23400,3.18700,0.17500,,0.14900,2.49300,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-19 16:00:00,31.0350,7.34200,1.88800,477.16600,25.16400,3.39300,0.37200,,0.16400,2.70600,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-19 20:00:00,30.4030,7.63800,4.48600,388.57200,36.59400,3.45400,,,0.14600,2.43100,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 00:00:00,30.6550,7.45400,2.81700,431.79800,35.22100,2.90300,,,0.13400,2.39900,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 04:00:00,30.7880,7.32200,1.84400,477.41700,26.28800,2.90300,,,0.13400,2.39900,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 08:00:00,30.7790,7.33100,1.87500,480.27500,23.34600,3.27100,,,0.15300,2.47800,,,UNKNOWN,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 12:00:00,30.8900,7.34000,2.08600,480.49800,31.14800,3.21300,0.02500,,0.14800,2.55500,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 16:00:00,31.0410,7.34900,2.18600,458.96200,28.59700,3.30700,0.30300,,0.16600,2.76500,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-20 20:00:00,30.5600,7.63200,4.60800,402.68500,41.53800,3.38200,0.20500,,0.14800,2.46700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 00:00:00,30.6510,7.53200,3.63800,413.36600,27.72600,2.58700,0.09100,,0.12200,2.17700,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 04:00:00,30.6930,7.32900,2.24600,469.11400,38.33600,2.58700,0.09100,,0.12200,2.17700,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 08:00:00,30.7790,7.34300,2.22700,460.22900,26.28900,3.41200,0.16700,,0.16500,2.66700,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 12:00:00,30.8270,7.35100,2.38200,466.06700,28.97700,3.48800,0.08100,,0.14500,2.47300,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 16:00:00,30.8320,7.39000,2.74300,467.47700,39.25800,3.40100,0.10300,,0.14900,2.52300,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-21 20:00:00,30.6340,7.47300,3.52400,435.85200,38.57200,3.46400,0.16400,,0.16600,2.64200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 00:00:00,30.4600,7.74600,5.23800,380.05000,28.44300,2.16500,0.03700,,0.10600,1.90900,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 04:00:00,30.4900,7.41500,3.05500,469.55900,43.30000,2.16500,0.03700,,0.10600,1.90900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 08:00:00,30.5790,7.39300,2.79800,457.87600,25.32500,3.18700,0.23200,,0.16800,2.58000,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 12:00:00,30.6870,7.43200,3.03900,455.21100,28.80200,3.17900,0.05500,,0.14700,2.43500,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 16:00:00,30.8300,7.39100,3.00500,476.01800,39.76300,3.17700,0.04000,,0.14500,2.39600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-22 20:00:00,30.8380,7.42500,3.03300,466.15600,32.22600,3.52300,0.11300,,0.16300,2.64100,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 00:00:00,30.6390,7.71000,4.97500,405.81800,35.86100,2.57400,0.04400,,0.11400,2.12600,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 04:00:00,30.4360,7.55700,3.95600,461.05600,44.10500,2.57400,0.04400,,0.11400,2.12600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 08:00:00,30.7560,7.42900,2.92600,475.48300,39.01500,2.99500,0.17700,,0.15100,2.52400,,,Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 12:00:00,30.7250,7.63400,4.55800,429.28700,39.30500,2.85100,0.04700,,0.13300,2.08000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 16:00:00,30.9320,7.47100,3.28300,483.33600,41.04600,2.85100,0.04700,,0.13300,2.08000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-23 20:00:00,31.1870,7.45700,3.32300,473.46300,39.10900,3.40800,0.11600,,0.16100,2.61900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 00:00:00,30.7880,7.81600,5.57600,399.08000,56.60900,2.54000,0.06800,,0.12400,2.26600,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 04:00:00,30.8250,7.60200,4.24800,441.77000,36.16900,2.54000,0.06800,,0.12400,2.26600,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 08:00:00,31.0140,7.47600,3.45200,482.29100,50.12300,2.69200,0.04900,,0.13000,2.21400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 12:00:00,30.8080,7.72700,5.15500,428.46900,56.48200,3.56800,0.12200,,0.17700,2.73300,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 16:00:00,30.9870,7.62000,4.31000,455.54200,40.53900,2.83200,0.07200,,0.14300,2.30400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-24 20:00:00,31.0560,7.50400,3.57800,481.35900,41.31500,3.12100,0.08100,,0.14900,2.33000,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 00:00:00,30.6790,7.94400,6.34300,372.76600,70.09400,2.41800,0.09300,,0.13000,2.25200,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 04:00:00,30.7780,7.67900,4.62000,434.45600,35.46900,2.41800,0.09300,,0.13000,2.25200,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 08:00:00,30.7690,7.52700,3.72300,479.40600,53.85500,2.63700,0.06700,,0.13300,2.27400,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 12:00:00,30.7430,7.70900,5.45000,406.06300,133.00600,3.53700,0.16400,,0.17500,2.86100,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 16:00:00,30.8380,7.66900,4.69200,436.03300,76.86200,2.98900,0.12100,,0.16000,2.74100,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-25 20:00:00,30.7830,7.52800,3.82500,481.49500,81.75600,2.99000,0.10200,,0.14800,2.44900,,,Ⅳ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-26 00:00:00,30.4220,7.95600,6.55300,366.49900,168.76600,2.60300,0.12400,,0.13800,2.35700,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2025-07-26 04:00:00,30.4660,7.84500,5.96800,397.79700,64.98100,2.60300,0.12400,,0.13800,2.35700,,,Ⅲ,
